#{"t_start": 1743683177.9754236, "env_id": "None"}
r,l,t
20.1,20,106.892557
28.7,20,106.917851
21.1,20,106.947306
15.7,20,106.972221
23.1,20,107.018862
9.7,20,107.048307
13.5,20,107.083661
32.1,16,107.111952
25.1,20,107.153901
25.1,20,107.190338
8.9,20,107.210819
16.5,20,107.234592
25.9,20,107.266068
35.9,20,107.302832
11.3,20,107.338574
32.1,20,107.367898
16.5,20,107.408256
28.9,20,107.437798
9.3,20,107.46998
17.1,20,107.504053
17.5,20,107.537401
21.3,20,107.578453
19.3,20,107.622391
31.5,20,107.694068
21.1,20,107.731211
27.9,20,107.762373
12.5,20,107.789222
11.7,20,107.812405
35.9,20,107.842073
27.1,20,107.873565
34.5,20,107.906703
29.3,20,107.935985
25.3,20,107.972166
22.7,20,108.000139
24.7,20,108.03641
20.5,20,108.068261
9.7,20,108.111827
16.5,20,108.16085
24.7,20,108.20111
13.3,20,108.23072
24.3,20,108.261922
32.3,20,108.305946
28.1,20,108.399135
9.9,20,108.434517
33.1,20,108.474291
29.5,20,108.508384
28.9,20,108.542334
27.7,20,108.585697
34.1,20,108.628412
16.9,20,108.665888
28.9,20,108.696912
26.3,20,108.732097
19.9,20,108.762083
21.3,20,108.793941
24.5,20,108.822126
25.7,20,108.861948
21.7,20,108.904787
17.1,20,108.944257
27.5,20,108.980165
10.9,20,109.012197
25.9,20,109.05537
24.5,20,109.094085
12.9,20,109.137592
27.5,20,109.175592
23.3,20,109.21774
20.7,20,109.260352
24.9,20,109.296311
20.7,20,109.332066
28.5,20,109.369745
24.7,20,109.400283
17.5,20,109.432146
22.7,20,109.461356
31.3,20,109.492311
30.9,9,109.533769
23.1,20,109.567719
25.5,20,109.608624
9.5,20,109.653083
25.1,20,109.693097
23.3,20,109.732299
20.5,20,109.776949
24.3,20,109.810619
9.5,20,109.853305
15.1,20,109.885411
40.9,18,109.91288
34.5,20,109.953017
32.7,20,109.989874
32.9,20,110.030549
16.3,20,110.063535
23.9,20,110.113986
27.3,20,110.166434
21.5,20,110.212737
21.7,7,110.228414
28.5,20,110.275291
31.1,20,110.306233
29.1,20,110.345772
21.7,20,110.371926
23.5,20,110.422302
16.1,20,110.459201
20.3,20,110.496637
30.1,16,110.522125
24.3,20,110.561983
25.1,20,110.607616
11.7,20,110.643999
19.3,20,110.689993
31.3,20,110.738473
33.1,20,110.784358
23.7,20,110.818925
31.9,20,110.852416
21.3,20,110.887934
17.7,20,110.935045
27.7,20,110.977039
24.3,20,111.015565
20.7,20,111.054502
12.9,20,111.102166
16.1,20,111.13444
25.3,20,111.188628
20.5,20,111.238515
27.3,20,111.2769
20.7,20,111.313988
20.5,20,111.336206
30.1,20,111.36197
12.1,20,111.39382
36.3,20,111.422307
9.3,20,111.447013
23.5,20,111.507297
27.9,20,111.534945
23.5,20,111.572066
27.5,20,111.599242
28.7,20,111.638044
26.9,20,111.680164
17.3,20,111.714802
24.3,20,111.746317
24.3,20,111.782017
17.3,20,111.807633
21.5,20,111.8305
23.9,20,111.852081
35.3,20,111.888434
20.5,20,111.914986
25.1,20,111.942124
13.3,20,111.967711
23.1,20,111.998178
28.3,20,112.024091
15.9,20,112.046132
17.7,5,112.051134
20.1,20,112.074334
27.7,20,112.104938
22.7,20,112.130499
24.7,20,112.163863
20.5,20,112.197533
31.1,20,112.239558
24.3,20,112.277144
27.7,20,112.302062
9.7,20,112.335721
31.7,20,112.365176
32.5,20,112.386537
29.3,20,112.418895
25.1,20,112.446862
28.1,20,112.476933
31.5,20,112.504139
21.1,20,112.532214
26.9,20,112.55806
26.7,20,112.584232
23.5,20,112.607687
4.5,20,112.635862
26.5,20,112.672234
25.5,20,112.70525
28.1,20,112.741536
16.9,20,112.772661
21.5,20,112.811935
27.3,20,112.841976
24.3,20,112.865957
29.7,20,112.896035
18.3,20,112.931902
26.1,7,112.942006
23.3,20,112.96732
28.9,20,112.992333
27.5,20,113.052224
19.5,20,113.086934
25.5,20,113.114269
22.5,20,113.141669
13.9,20,113.182348
26.1,20,113.223483
22.7,20,113.262959
28.1,20,113.30205
24.1,20,113.342115
19.1,20,113.375347
24.9,20,113.407914
17.9,20,113.441216
9.5,20,113.474075
28.3,20,113.492038
26.7,20,113.522361
28.5,10,113.532882
28.3,20,113.564938
6.1,20,113.597183
20.7,20,113.627562
12.7,20,113.654421
33.1,20,113.688875
21.3,20,113.727191
31.1,14,113.758733
29.3,20,113.802125
27.9,20,113.844883
33.5,20,113.882091
28.1,20,113.911962
25.3,20,113.942168
24.5,20,113.988309
8.9,20,114.016338
18.5,20,114.048505
35.7,20,114.084277
33.3,20,114.11615
20.9,20,114.149007
31.5,20,114.180262
24.7,20,114.214048
16.7,20,114.258186
19.7,20,114.292355
25.7,20,114.336316
24.7,20,114.36965
33.3,20,114.392171
20.9,20,114.423995
24.1,20,114.45104
28.5,20,114.47586
17.3,20,114.505127
21.1,20,114.532479
27.9,20,114.558342
32.3,20,114.592203
12.9,20,114.618765
23.9,20,114.645392
19.9,20,114.703326
21.7,20,114.738942
20.5,20,114.772559
28.3,20,114.810839
24.5,20,114.842326
19.5,20,114.874685
22.9,20,114.905878
32.5,20,114.931212
27.9,20,114.952435
27.1,20,114.972727
20.5,20,115.007791
28.3,20,115.032283
17.1,20,115.060518
8.9,20,115.082225
31.5,20,115.114188
31.5,20,115.152573
20.5,20,115.177172
18.7,9,115.188188
29.7,20,115.223822
28.7,20,115.256463
14.3,20,115.288805
27.3,20,115.322851
31.3,20,115.353304
10.9,20,115.392574
23.5,20,115.421948
24.1,20,115.450848
24.1,20,115.475136
16.5,20,115.509325
17.7,20,115.534735
16.5,20,115.561948
24.5,20,115.611955
28.5,20,115.646793
35.7,20,115.677486
26.3,20,115.702566
27.1,20,115.736089
21.9,20,115.768715
25.1,20,115.80919
23.3,20,115.856916
37.5,20,115.911144
13.9,20,115.942244
24.7,20,115.975589
20.7,20,116.018897
28.9,20,116.047359
16.3,20,116.080173
26.9,20,116.111955
16.1,20,116.144761
23.5,20,116.177087
23.9,20,116.212121
29.3,20,116.314103
31.1,20,116.354269
32.7,20,116.394092
28.1,20,116.465025
26.7,20,116.504033
27.5,20,116.528075
29.9,20,116.555509
21.7,20,116.590216
32.3,20,116.616029
27.1,20,116.645841
18.1,20,116.682075
24.9,20,116.714248
24.9,20,116.742138
28.9,20,116.779711
27.1,20,116.817476
13.3,20,116.854024
27.3,20,116.888542
21.3,20,116.922175
29.1,20,116.952017
17.3,20,116.984237
17.7,20,117.004051
20.9,20,117.03316
29.1,20,117.062231
24.1,20,117.093517
25.1,20,117.122092
29.9,20,117.150762
20.9,20,117.244827
19.9,20,117.292304
19.7,20,117.32759
36.5,20,117.369486
28.1,20,117.406744
32.5,20,117.43931
28.9,20,117.467427
17.3,20,117.492335
31.1,20,117.52619
20.5,20,117.547987
28.5,20,117.569878
34.1,20,117.600744
19.7,20,117.624383
26.1,20,117.656398
24.1,20,117.681103
21.3,20,117.704642
30.7,20,117.735353
5.1,20,117.761136
29.5,20,117.790594
22.1,20,117.824336
21.5,20,117.868337
31.5,20,117.906455
20.1,20,117.936206
23.5,20,117.96739
25.1,20,117.992023
37.3,20,118.024104
22.9,20,118.052144
21.3,20,118.105371
25.7,20,118.132177
32.3,20,118.161319
20.1,20,118.188936
31.1,20,118.212569
17.5,20,118.242039
29.1,20,118.271982
19.5,20,118.298776
20.9,20,118.338774
26.9,20,118.449299
28.3,20,118.59852
28.7,20,118.645284
33.3,20,118.677609
23.5,20,118.71326
29.3,20,118.740698
28.5,20,118.763978
27.1,20,118.796419
34.7,20,118.836329
24.9,20,118.866487
27.9,20,118.943056
30.7,20,118.980324
17.9,20,119.013594
25.1,20,119.042425
24.3,20,119.067913
19.2,4,119.072281
30.9,14,119.088714
28.5,20,119.117224
36.5,20,119.142238
26.3,20,119.166494
23.3,20,119.200525
31.3,20,119.227747
18.9,20,119.252397
23.7,20,119.272243
20.9,20,119.308946
36.9,20,119.348685
20.1,20,119.372064
20.3,20,119.417232
38.5,20,119.455012
31.9,20,119.484397
28.7,20,119.521905
31.5,20,119.542333
33.1,20,119.57221
23.5,20,119.592329
23.9,20,119.622254
32.1,20,119.642124
21.3,20,119.672221
31.1,20,119.700522
21.1,20,119.724304
31.7,20,119.748075
12.9,20,119.772318
10.1,20,119.798343
28.7,20,119.869105
28.3,20,119.900543
24.5,20,119.938904
24.2,8,119.952037
28.1,20,119.984838
27.5,20,120.009012
33.9,20,120.04209
29.9,20,120.072234
28.3,20,120.102194
32.3,20,120.122143
37.3,20,120.156791
24.9,20,120.182067
33.3,20,120.205253
25.5,20,120.221936
36.7,20,120.262034
25.1,20,120.290363
27.7,20,120.317919
32.3,20,120.347942
27.1,20,120.382027
18.9,20,120.415405
30.9,20,120.450043
16.3,20,120.479742
20.5,20,120.512234
29.1,20,120.53754
27.3,20,120.562117
25.5,20,120.582211
29.9,20,120.605129
20.3,20,120.636336
24.9,20,120.66845
27.9,20,120.6919
35.7,20,120.722237
31.9,20,120.746549
22.1,20,120.772169
25.7,20,120.791956
35.5,20,120.817621
21.3,20,120.841949
24.9,20,120.882014
21.3,20,120.924889
28.3,20,120.969778
28.1,20,121.010991
12.7,20,121.049431
28.5,20,121.078307
20.1,20,121.108392
33.1,20,121.124228
13.9,20,121.159213
34.9,20,121.176848
29.1,20,121.215257
29.1,20,121.240707
24.5,20,121.2684
23.7,20,121.284431
21.5,20,121.322025
32.1,20,121.38478
24.7,20,121.411885
33.1,20,121.445601
38.1,20,121.48478
16.7,20,121.522139
32.5,15,121.540475
13.1,20,121.561006
23.9,20,121.585088
21.5,20,121.610326
20.5,20,121.634052
21.3,20,121.656073
34.3,20,121.679376
23.5,20,121.703989
32.1,20,121.730573
28.9,20,121.752041
23.7,20,121.773582
39.5,17,121.796987
19.9,20,121.82332
25.1,20,121.846362
20.7,20,121.875165
27.3,20,121.90895
24.3,20,121.934685
31.3,20,121.975494
28.1,20,122.009854
33.9,20,122.03976
29.5,20,122.067673
22.9,20,122.086008
20.9,20,122.118537
32.7,20,122.146018
21.3,20,122.169304
24.9,20,122.184332
32.9,20,122.218974
36.7,20,122.242019
24.3,20,122.267685
32.3,20,122.302644
32.3,20,122.332213
21.1,20,122.359488
28.9,20,122.380869
22.9,20,122.404247
25.3,20,122.446142
32.5,20,122.479844
31.3,20,122.507961
33.3,20,122.541942
25.5,20,122.566778
36.9,20,122.590726
35.5,20,122.614708
12.1,20,122.640564
32.5,20,122.669486
19.3,20,122.689975
31.9,20,122.716105
32.9,20,122.775234
33.5,20,122.802984
28.1,20,122.82793
24.3,20,122.857172
35.9,20,122.877549
15.7,20,122.907012
30.9,20,122.936391
17.5,20,122.96433
16.1,20,122.995987
30.5,20,123.02802
31.5,20,123.056917
28.1,20,123.086957
34.1,18,123.104234
37.1,20,123.133928
24.3,20,123.162058
23.9,20,123.192209
24.1,20,123.216194
21.1,20,123.24271
28.1,20,123.26749
35.1,20,123.292185
17.3,20,123.312116
20.3,20,123.334074
20.5,20,123.358229
29.1,20,123.389674
20.5,20,123.419788
23.5,20,123.450118
35.1,20,123.485693
36.9,20,123.517199
33.3,20,123.546511
24.3,20,123.582309
23.7,20,123.606544
31.7,20,123.634545
31.9,20,123.66597
28.5,20,123.696911
33.1,20,123.720981
29.1,20,123.74543
20.5,20,123.769748
28.3,20,123.792117
28.7,20,123.820104
35.9,20,123.846654
19.5,20,123.873312
28.1,20,123.903294
25.3,20,123.96603
31.9,20,124.024224
24.3,20,124.084335
16.5,20,124.122373
32.5,20,124.161993
23.9,20,124.195448
35.9,20,124.227314
32.7,20,124.261984
32.7,20,124.332129
25.1,20,124.362298
24.3,20,124.392092
36.5,15,124.411875
25.1,20,124.452829
31.5,20,124.50471
27.5,20,124.555814
31.9,20,124.591908
25.1,20,124.632103
24.7,20,124.662206
28.3,20,124.691832
28.1,20,124.724202
30.9,20,124.753145
35.3,20,124.780577
24.1,20,124.801933
24.9,20,124.837157
28.3,20,124.864715
20.9,20,124.897624
21.1,20,124.929631
17.3,20,124.960811
28.7,20,124.990681
28.9,20,125.024211
24.1,20,125.085736
29.7,20,125.122105
16.7,20,125.150482
28.1,20,125.172107
31.7,20,125.20221
32.5,20,125.227341
31.5,20,125.261058
21.3,20,125.293158
37.9,20,125.322088
20.3,20,125.359342
29.1,20,125.392399
34.1,20,125.420358
24.3,20,125.452151
31.5,20,125.489043
23.7,20,125.528498
36.9,20,125.568578
28.9,20,125.618096
32.9,20,125.660323
32.3,20,125.694203
24.1,20,125.721872
35.1,20,125.754166
28.7,20,125.784108
21.5,20,125.824177
27.7,20,125.859114
25.1,20,125.976012
21.1,20,126.059036
34.5,20,126.160042
28.1,20,126.224085
32.1,20,126.310489
20.5,20,126.349072
29.5,13,126.373704
34.3,20,126.408298
27.1,20,126.443621
28.9,20,126.47998
27.1,20,126.520483
24.5,20,126.558142
30.5,20,126.605876
23.1,20,126.848463
32.1,20,126.908467
31.1,20,126.940873
29.5,20,126.975501
35.3,20,127.046253
35.9,20,127.086673
28.9,20,127.127351
29.5,20,127.175562
31.9,20,127.22228
13.5,20,127.25421
29.7,20,127.403175
32.5,20,127.439197
29.1,20,127.469772
28.9,20,127.496335
32.9,20,127.529321
23.9,20,127.563446
28.9,20,127.60372
13.9,20,127.642337
21.1,20,127.677962
28.5,20,127.716794
29.3,20,127.758006
26.1,20,127.797121
30.7,20,127.845873
24.3,20,127.9099
21.3,20,128.022049
36.7,20,128.081234
29.5,20,128.13312
19.9,20,128.182951
16.9,20,128.302052
22.3,20,128.362803
32.5,20,128.412426
24.5,20,128.453843
28.1,20,128.492925
35.5,20,128.528561
29.5,20,128.562009
29.1,20,128.614993
24.1,20,128.670955
24.9,20,128.716195
24.3,20,128.759978
32.3,20,128.799605
29.5,20,128.8432
20.7,20,128.883189
35.7,20,128.949435
23.7,20,128.984016
34.1,20,129.022421
31.7,20,129.062042
25.7,20,129.115212
31.3,20,129.16961
27.5,20,129.215161
28.5,20,129.257746
35.3,20,129.294262
35.1,20,129.331009
28.9,20,129.383409
28.9,20,129.42228
28.9,20,129.458711
32.3,20,129.491826
25.1,20,129.533273
28.1,20,129.569886
37.5,20,129.611066
36.5,20,129.653012
31.3,20,129.707871
23.9,20,129.75107
35.3,20,129.798455
35.1,20,129.836303
24.5,20,129.8763
31.5,20,129.910905
27.9,20,129.940578
28.3,20,129.972971
20.9,20,130.00679
27.3,20,130.030859
29.1,20,130.062924
17.1,20,130.097557
30.9,20,130.132027
35.5,20,130.166082
29.1,20,130.199101
24.5,20,130.230357
25.1,20,130.260432
32.3,20,130.287001
31.5,20,130.309081
20.7,20,130.331024
24.3,20,130.35901
28.3,20,130.383643
32.5,20,130.406379
31.5,20,130.428953
30.1,20,130.457221
32.7,20,130.481291
22.9,20,130.504631
27.3,20,130.527179
35.7,20,130.565483
32.5,20,130.594129
28.3,20,130.628095
29.7,20,130.658683
30.5,20,130.737423
16.9,20,130.774503
34.7,20,130.802177
33.5,20,130.825074
36.3,20,130.856888
32.3,20,130.880734
32.7,20,130.910433
37.5,20,130.93698
22.1,7,130.946607
31.1,20,130.983456
25.3,20,131.014003
32.5,20,131.037731
28.1,20,131.068114
36.5,20,131.092932
34.3,20,131.129385
32.7,20,131.173528
24.1,20,131.221908
36.1,20,131.257607
32.7,20,131.297408
32.3,20,131.332959
28.5,20,131.369833
25.1,20,131.40056
33.9,11,131.410076
32.9,20,131.437375
36.7,20,131.464559
34.5,20,131.49016
27.5,20,131.518546
28.9,20,131.544031
24.9,20,131.576909
32.5,20,131.603879
27.1,20,131.631201
24.5,20,131.664142
25.3,20,131.702459
25.1,20,131.74123
32.3,20,131.773569
32.3,20,131.805012
21.3,20,131.832075
17.3,20,131.856011
31.7,20,131.881236
30.5,20,131.9075
32.9,20,131.941809
27.9,20,131.973189
31.5,20,131.994997
31.1,20,132.016151
32.5,20,132.044345
28.1,20,132.06821
28.1,20,132.092159
29.3,20,132.115963
32.3,20,132.150262
31.9,20,132.182943
28.7,20,132.215944
22.1,20,132.287729
29.9,20,132.313179
30.5,20,132.339111
23.7,20,132.37425
35.7,20,132.403583
28.5,20,132.431128
25.7,20,132.456425
32.5,20,132.480459
31.5,20,132.510319
23.9,20,132.543202
29.1,20,132.569137
25.3,20,132.59828
28.3,20,132.628373
30.1,20,132.664536
28.3,20,132.698148
19.7,20,132.738141
36.9,20,132.770492
30.3,20,132.815237
29.1,20,132.84083
20.7,20,132.863394
31.5,20,132.885738
27.9,20,132.91644
31.7,20,132.944346
35.1,20,132.968238
29.7,20,132.991874
16.5,20,133.014197
33.5,20,133.037747
28.7,20,133.059905
16.5,20,133.088569
32.7,20,133.113374
21.1,20,133.140227
36.9,20,133.170145
35.1,20,133.201893
32.1,20,133.238688
29.7,20,133.267025
28.7,20,133.302857
31.9,20,133.329136
36.5,20,133.355174
27.5,20,133.380379
32.7,20,133.409683
28.7,20,133.432017
31.5,20,133.458725
29.5,20,133.486678
32.3,20,133.509492
30.7,20,133.532278
28.3,20,133.559756
20.7,20,133.589816
32.7,20,133.620531
29.1,20,133.641266
20.9,20,133.668685
24.1,20,133.725657
32.7,20,133.763029
36.9,20,133.795226
23.1,20,133.827633
22.5,20,133.856429
20.1,20,133.881112
28.3,20,133.902717
33.1,20,133.932995
35.9,20,133.960672
36.3,20,133.981021
24.3,20,134.002505
28.1,20,134.028579
32.1,20,134.055491
24.1,20,134.080698
32.7,20,134.110217
28.9,20,134.143112
27.5,20,134.170146
29.5,20,134.202172
31.9,20,134.234208
35.5,20,134.275635
31.3,20,134.30812
29.3,20,134.346587
31.9,20,134.372098
29.3,20,134.399476
35.5,20,134.430518
24.9,20,134.460086
32.1,20,134.483594
32.9,20,134.509631
29.1,20,134.537664
34.9,20,134.56851
21.9,20,134.590518
36.7,20,134.61433
28.1,20,134.636604
34.9,20,134.660538
31.9,20,134.684378
25.5,20,134.719442
29.3,20,134.756677
36.1,20,134.794315
33.9,20,134.826674
35.5,20,134.867698
32.9,20,134.896981
33.3,20,134.926399
31.7,20,134.956264
25.9,11,134.973829
37.1,20,134.999095
36.9,20,135.018095
21.1,20,135.045509
31.5,20,135.072644
35.5,12,135.086173
28.3,20,135.110458
25.1,20,135.130227
24.3,20,135.190532
25.9,20,135.222147
27.9,20,135.25383
23.7,20,135.294246
32.7,20,135.329165
37.1,20,135.36223
32.5,20,135.388757
28.3,20,135.412299
23.9,20,135.435844
29.3,20,135.457909
34.1,20,135.487123
29.9,20,135.510438
31.5,20,135.534754
37.3,20,135.560078
30.9,20,135.585587
24.3,20,135.612159
21.5,20,135.639442
31.5,20,135.662089
37.3,20,135.684435
33.3,20,135.715085
28.7,20,135.749356
33.1,20,135.791156
28.1,20,135.830446
27.7,20,135.863868
32.5,20,135.895546
25.1,20,135.923437
31.5,20,135.947897
23.9,20,135.977229
27.5,20,136.006781
31.7,20,136.033885
31.1,20,136.066095
35.7,20,136.100384
36.3,20,136.145519
27.9,20,136.175952
37.3,20,136.208021
37.3,20,136.244054
28.7,20,136.284153
20.3,20,136.327513
33.1,20,136.365456
28.9,20,136.403317
37.3,20,136.432662
29.5,20,136.464474
32.7,20,136.494068
36.7,20,136.517898
32.9,20,136.54829
33.5,20,136.57219
30.9,20,136.595504
25.1,20,136.619278
31.9,20,136.653731
28.3,20,136.707571
28.1,20,136.798577
26.9,20,136.84622
28.1,20,136.894108
23.5,20,136.935167
29.9,18,136.963133
28.7,20,136.991033
28.9,20,137.024029
32.5,20,137.053112
32.7,20,137.082006
38.9,16,137.103446
20.9,20,137.135012
30.7,20,137.161076
31.7,20,137.184379
21.1,20,137.21836
25.7,20,137.26316
36.9,20,137.317348
32.3,20,137.392107
33.5,20,137.489416
28.3,20,137.533091
32.7,20,137.565248
30.5,20,137.596824
29.1,20,137.635968
24.3,20,137.670094
32.3,20,137.707536
29.5,20,137.736891
31.5,20,137.779819
28.1,20,137.821803
28.1,20,137.869029
24.5,20,137.900956
28.3,20,137.9376
30.9,20,137.974041
31.9,20,138.008615
35.7,20,138.042904
32.3,20,138.082643
31.3,20,138.11621
31.9,20,138.146021
31.7,20,138.180184
36.5,20,138.227994
34.7,20,138.307167
33.3,20,138.354425
27.3,20,138.40015
36.1,20,138.442721
28.3,20,138.492307
35.9,20,138.530005
35.9,20,138.568214
36.9,20,138.60559
32.5,20,138.644463
25.1,20,138.673887
32.9,20,138.703507
31.7,20,138.730072
28.9,20,138.808434
35.7,20,138.851102
35.7,20,138.890646
25.3,20,138.929695
34.1,20,138.973266
24.3,20,138.998311
31.5,20,139.028955
37.7,20,139.055425
28.1,20,139.082049
36.3,20,139.108319
23.5,20,139.134522
32.5,20,139.164945
32.7,20,139.193432
29.3,20,139.223523
15.3,20,139.253204
28.7,20,139.287033
31.5,20,139.324919
32.3,20,139.359487
35.3,20,139.399801
32.5,20,139.435769
36.5,20,139.470128
33.1,20,139.495954
25.1,20,139.519025
36.7,20,139.544075
20.9,20,139.569574
31.5,20,139.593495
24.9,20,139.624138
32.9,20,139.647
28.3,20,139.675762
33.5,20,139.704345
27.7,20,139.733651
19.9,20,139.765993
29.5,20,139.795913
33.9,20,139.825165
13.5,20,139.856506
32.5,20,139.885243
35.1,20,139.925838
32.1,20,139.965464
34.9,20,140.006626
28.7,20,140.038337
36.1,20,140.073709
29.5,20,140.103481
30.7,20,140.138167
33.1,20,140.168236
35.9,20,140.204046
23.7,20,140.241903
9.9,20,140.27669
36.1,20,140.3118
28.9,20,140.354203
33.1,20,140.389453
32.9,20,140.453197
31.9,20,140.492423
29.3,20,140.535648
28.1,20,140.558395
21.3,20,140.585887
33.1,20,140.613304
33.7,20,140.64209
33.1,20,140.666414
21.1,20,140.695233
32.5,20,140.720173
35.1,20,140.748982
30.7,20,140.771848
29.1,20,140.797287
32.1,20,140.8211
27.7,20,140.85608
33.9,20,140.887639
31.9,20,140.92793
35.3,20,140.960483
30.5,20,140.995259
33.9,20,141.023009
35.3,20,141.045413
34.5,20,141.068298
32.3,20,141.092891
37.1,20,141.119653
22.9,20,141.143932
32.5,20,141.1693
34.9,20,141.192302
35.3,20,141.216228
36.1,20,141.240823
29.1,20,141.264997
34.1,20,141.290314
35.5,20,141.320076
28.5,20,141.341944
24.7,20,141.374563
24.9,20,141.410414
36.3,20,141.441913
32.3,20,141.472182
36.7,20,141.50694
26.7,20,141.535271
32.1,20,141.559554
33.5,20,141.585026
23.9,20,141.607223
29.3,20,141.630568
32.5,20,141.657928
24.1,20,141.682885
32.9,20,141.711973
33.1,20,141.73806
34.7,20,141.760918
37.1,20,141.784367
29.3,20,141.807266
31.7,20,141.874569
21.9,20,141.927818
33.3,20,141.986311
27.7,20,142.033135
37.5,20,142.077085
37.5,20,142.106848
32.7,20,142.131219
16.7,20,142.152503
37.1,20,142.179267
23.9,20,142.198972
27.9,20,142.218205
33.3,20,142.246394
28.3,20,142.276845
31.5,20,142.305291
32.3,20,142.330999
36.7,20,142.35026
36.1,20,142.379073
37.7,20,142.407876
32.7,20,142.445416
35.1,20,142.482058
35.7,20,142.516533
31.9,20,142.539356
27.3,20,142.559477
31.9,20,142.579297
36.3,20,142.605601
24.3,20,142.625367
28.1,20,142.646161
32.7,20,142.666301
36.3,20,142.692975
35.3,20,142.714688
32.9,20,142.742086
25.5,20,142.763006
32.5,20,142.790297
36.7,20,142.811998
37.3,20,142.833807
28.1,20,142.853499
31.9,20,142.878792
32.1,20,142.907637
29.1,20,142.934072
32.1,20,142.96835
33.7,20,143.001838
34.9,20,143.033859
35.9,20,143.060767
31.9,20,143.080565
31.1,20,143.106111
28.9,20,143.131799
28.3,20,143.156958
32.5,20,143.180782
31.5,20,143.20371
33.3,20,143.227635
36.9,20,143.282232
37.1,20,143.308183
33.1,20,143.333001
36.9,20,143.36071
36.3,20,143.383533
21.3,20,143.409022
33.5,20,143.439
29.1,20,143.470979
36.7,20,143.506333
34.9,20,143.533803
37.7,20,143.564304
36.5,20,143.587957
36.3,20,143.610444
38.1,20,143.632154
33.3,20,143.658325
24.7,20,143.682033
28.3,20,143.71046
28.9,20,143.742974
24.1,20,143.773865
31.5,20,143.796537
24.5,20,143.819254
38.5,20,143.841975
32.9,20,143.868371
31.9,20,143.890527
35.7,20,143.92031
36.5,20,143.955775
32.3,20,143.99862
31.9,20,144.030453
29.3,20,144.065104
36.5,20,144.093173
28.9,20,144.131106
35.1,20,144.167066
28.5,20,144.199378
29.1,20,144.227442
30.9,20,144.26183
38.1,20,144.290423
31.5,20,144.316015
24.5,20,144.340683
32.7,20,144.370202
29.5,20,144.396433
38.5,20,144.434917
31.3,20,144.466279
31.9,20,144.507122
28.5,20,144.54299
37.1,20,144.592748
31.7,20,144.624072
27.5,20,144.660373
32.5,20,144.701229
32.9,20,144.738334
35.5,20,144.768252
33.1,20,144.840872
32.7,20,144.876955
31.1,20,144.907636
32.5,20,144.945029
32.3,20,144.992214
31.7,20,145.034104
36.1,20,145.070492
37.5,20,145.110972
23.9,20,145.144149
31.3,20,145.171858
32.5,20,145.202524
29.9,20,145.228238
33.1,20,145.258595
30.9,20,145.285927
33.1,20,145.313403
31.3,20,145.339079
31.9,20,145.376683
35.9,20,145.409336
38.1,20,145.442518
35.5,20,145.489125
35.5,20,145.563558
24.3,20,145.630376
37.1,20,145.670137
32.9,20,145.704318
36.9,20,145.734771
35.3,20,145.759963
29.9,20,145.787737
36.7,20,145.810843
20.3,20,145.842243
33.3,20,145.871146
37.1,20,145.894239
29.3,20,145.91875
21.9,20,145.948096
31.7,20,145.984166
31.5,20,146.024549
28.1,20,146.05808
33.3,20,146.099337
34.9,20,146.131647
33.9,20,146.156746
36.9,20,146.18119
32.5,20,146.204722
34.7,20,146.229919
36.5,20,146.253623
31.9,20,146.275221
21.7,20,146.303802
33.3,20,146.324372
37.7,20,146.350131
32.1,20,146.370688
33.5,20,146.394085
32.7,20,146.421044
36.7,20,146.472603
29.5,20,146.498194
28.1,20,146.537396
32.7,20,146.565833
28.7,20,146.595237
