#{"t_start": 1743683711.9150567, "env_id": "None"}
r,l,t
38.5,20,323.382241
38.3,20,323.404273
37.7,20,323.423106
36.7,20,323.438497
38.5,20,323.454614
37.7,20,323.472254
38.5,20,323.488118
37.5,20,323.502364
38.3,20,323.518102
37.7,20,323.536383
38.5,20,323.552494
38.5,20,323.565462
38.5,20,323.582294
38.3,20,323.597119
38.5,20,323.612356
37.9,20,323.628208
38.1,20,323.642197
37.7,20,323.655454
38.5,20,323.672207
38.5,20,323.682516
36.7,20,323.702294
36.9,20,323.716122
37.3,20,323.731404
38.5,20,323.746688
38.5,20,323.764278
38.5,20,323.782403
38.1,20,323.792024
33.1,20,323.819248
38.1,20,323.839357
38.5,20,323.856027
38.5,20,323.876077
38.5,20,323.912359
37.1,20,323.926464
38.3,20,323.943673
38.5,20,323.95218
37.5,20,323.972045
38.5,20,323.987087
38.3,20,324.002239
38.5,20,324.017425
38.1,20,324.844468
38.5,20,324.872072
38.5,20,324.891983
37.9,20,324.916033
37.1,20,324.935877
38.5,20,324.954275
38.3,20,324.976201
38.1,20,324.992288
37.7,20,325.008124
37.5,20,325.022427
38.5,20,325.0442
37.7,20,325.062594
38.5,20,325.080273
38.5,20,325.092178
37.1,20,325.107449
38.5,20,325.123329
34.1,20,325.142451
37.7,20,325.154843
38.5,20,325.172757
37.5,20,325.186459
38.5,20,325.202189
36.9,20,325.218338
33.7,20,325.234279
37.7,20,325.24713
38.5,20,325.265698
38.5,20,325.287293
38.5,20,325.311932
38.5,20,325.33968
38.5,20,325.35205
37.7,20,325.376043
38.3,20,325.395113
38.1,20,325.414051
38.5,20,325.423992
37.3,20,325.444944
38.5,20,325.462295
37.3,20,325.472059
37.7,20,325.492283
38.5,20,325.503816
37.7,20,325.522168
38.5,20,325.535735
38.5,20,325.552471
37.1,20,325.572217
38.1,20,325.602395
38.5,20,325.614041
38.5,20,325.637384
37.5,20,325.652217
38.5,20,325.667333
38.5,20,325.682457
38.5,20,325.69771
38.5,20,325.713965
38.5,20,325.728298
38.5,20,326.559145
36.7,20,326.575319
38.3,20,326.59708
38.5,20,326.617234
36.9,20,326.636053
38.5,20,326.654155
38.3,20,326.671992
38.5,20,326.689376
38.5,20,326.710072
38.5,20,326.730812
38.5,20,326.748351
38.5,20,326.761977
37.7,20,326.782089
38.5,20,326.800928
38.5,20,326.812397
37.7,20,326.836878
38.3,20,326.852094
38.5,20,326.872253
38.5,20,326.89227
38.5,20,326.915412
37.7,20,326.932225
38.5,20,326.954085
38.5,20,326.962116
38.3,20,326.982473
38.5,20,327.002212
38.5,20,327.012258
38.5,20,327.032159
38.5,20,327.042235
38.5,20,327.064331
38.5,20,327.079453
38.5,20,327.096432
37.3,20,327.110543
37.7,20,327.126227
38.5,20,327.140079
38.5,20,327.152177
38.3,20,327.168125
37.5,20,327.184021
37.3,20,327.202144
38.5,20,327.216263
38.1,20,327.232011
38.5,20,327.247161
38.5,20,327.28423
38.5,20,327.302058
37.3,20,327.311986
38.3,20,327.336688
38.5,20,327.358194
38.5,20,327.37724
37.7,20,327.39444
37.7,20,327.416085
38.5,20,327.432188
37.3,20,327.447365
38.5,20,328.371081
37.1,20,328.396842
38.5,20,328.412277
38.1,20,328.442275
38.5,20,328.472246
37.7,20,328.500118
37.1,20,328.514168
38.3,20,328.53427
38.5,20,328.562146
32.7,20,328.58197
38.5,20,328.602279
37.5,20,328.633745
37.7,20,328.656898
37.3,20,328.682095
38.1,20,328.707046
36.9,20,328.729679
37.3,20,328.746505
38.1,20,328.762286
37.3,20,328.774149
38.1,20,328.797183
38.5,20,328.812418
37.3,20,328.832256
38.1,20,328.854103
37.9,20,328.874369
37.5,20,328.89512
37.9,20,328.917256
33.9,20,328.938189
37.3,20,328.959641
38.5,20,328.977216
37.1,20,328.994356
37.5,20,329.010181
37.9,20,329.021984
37.7,20,329.042448
37.7,20,329.058129
38.5,20,329.071956
38.5,20,329.087033
37.5,20,329.102068
36.9,20,329.115847
38.5,20,329.132299
38.1,20,329.14728
36.9,20,329.182122
37.7,20,329.198029
38.3,20,329.214297
37.5,20,329.228412
38.5,20,329.24233
37.7,20,329.252207
38.5,20,329.272474
38.5,20,329.285271
36.9,20,329.30233
38.1,20,329.315099
38.1,20,329.332452
38.5,20,329.35219
37.1,20,330.194085
36.9,20,330.212384
38.5,20,330.230014
37.5,20,330.247845
37.7,20,330.266445
37.9,20,330.290254
38.5,20,330.306374
36.5,20,330.324007
33.5,20,330.337446
38.5,20,330.35809
38.5,20,330.382221
37.3,20,330.402175
38.5,20,330.422159
37.5,20,330.444022
37.1,20,330.464083
37.3,20,330.486623
38.1,20,330.50239
37.9,20,330.522163
38.1,20,330.533827
38.1,20,330.55234
37.3,20,330.572247
37.7,20,330.588008
38.5,20,330.60417
33.1,20,330.619263
38.1,20,330.634411
37.9,20,330.6505
38.5,20,330.666134
37.3,20,330.676217
38.1,20,330.696264
38.1,20,330.71215
37.3,20,330.727168
38.3,20,330.740334
37.1,20,330.75561
37.7,20,330.772409
38.5,20,330.787091
38.5,20,330.797088
37.7,20,330.819107
37.3,20,330.842132
38.5,20,330.884574
37.3,20,330.912175
38.5,20,330.932053
34.5,20,330.964178
37.9,20,330.982688
38.5,20,331.010211
36.9,20,331.032333
38.5,20,331.052195
38.5,20,331.06249
37.1,20,331.088171
38.5,20,331.103911
34.3,20,331.122372
37.5,20,331.141404
37.3,20,332.037028
37.5,20,332.058186
38.5,20,332.076288
38.5,20,332.092386
36.7,20,332.109962
37.3,20,332.122228
37.3,20,332.142029
37.1,20,332.159096
36.9,20,332.171949
38.3,20,332.19203
38.5,20,332.207375
37.9,20,332.226206
38.5,20,332.242235
38.5,20,332.257035
38.1,20,332.27444
37.9,20,332.29063
38.5,20,332.306048
38.5,20,332.326599
38.5,20,332.342284
38.5,20,332.359921
38.5,20,332.37657
37.7,20,332.393743
38.5,20,332.412383
37.3,20,332.435541
37.7,20,332.456131
37.1,20,332.479901
38.5,20,332.498299
38.5,20,332.512092
38.5,20,332.532192
37.7,20,332.552111
37.3,20,332.562075
38.5,20,332.585267
38.5,20,332.5922
36.9,20,332.612349
38.1,20,332.627383
38.5,20,332.647459
38.1,20,332.662322
37.7,20,332.694756
38.1,20,332.712623
38.5,20,332.732173
38.5,20,332.749434
36.9,20,332.762467
37.5,20,332.773754
38.5,20,332.792155
38.1,20,332.805301
37.1,20,332.822229
38.1,20,332.837417
38.5,20,332.852131
37.3,20,332.867311
38.1,20,332.882012
37.9,20,332.892039
37.7,20,333.666424
37.7,20,333.684201
38.5,20,333.706789
38.5,20,333.723824
37.5,20,333.739198
38.3,20,333.75494
38.5,20,333.771939
37.9,20,333.788096
37.7,20,333.804283
37.3,20,333.81807
38.5,20,333.831969
37.5,20,333.847019
38.5,20,333.862103
37.7,20,333.877352
38.5,20,333.892042
38.5,20,333.902397
38.5,20,333.91713
38.5,20,333.935525
38.5,20,333.954368
36.9,20,333.974314
37.9,20,333.992227
38.5,20,334.012412
37.5,20,334.024018
37.7,20,334.04502
38.3,20,334.062155
38.5,20,334.085018
37.5,20,334.102277
37.5,20,334.119298
38.1,20,334.135572
38.5,20,334.149935
38.5,20,334.162062
38.5,20,334.172064
38.5,20,334.19251
37.7,20,334.202414
38.5,20,334.222354
38.5,20,334.237074
38.5,20,334.269615
38.5,20,334.284235
38.5,20,334.30193
38.1,20,334.318218
38.5,20,334.332123
37.7,20,334.347141
38.5,20,334.36229
38.1,20,334.37647
37.5,20,334.392036
34.3,20,334.40681
38.5,20,334.422114
38.5,20,334.436016
38.5,20,334.454204
38.5,20,334.472192
37.1,20,334.486768
37.7,20,335.338356
38.5,20,335.360581
38.3,20,335.379998
37.7,20,335.400077
38.5,20,335.420333
33.5,20,335.441008
38.1,20,335.462521
37.9,20,335.487437
37.9,20,335.516421
37.7,20,335.542098
37.9,20,335.565304
37.3,20,335.582086
34.5,20,335.606677
37.9,20,335.622001
37.3,20,335.642064
38.1,20,335.659089
38.5,20,335.672396
38.5,20,335.692349
33.5,20,335.709688
37.5,20,335.726339
37.7,20,335.742313
38.5,20,335.757376
38.5,20,335.77317
38.3,20,335.788881
38.5,20,335.802126
38.5,20,335.820519
38.5,20,335.832148
38.5,20,335.847308
38.5,20,335.866047
38.5,20,335.880209
38.1,20,335.896062
36.7,20,335.904352
38.1,20,335.922076
38.5,20,335.937433
33.3,20,335.956353
37.9,20,335.985357
37.9,20,336.004327
38.1,20,336.02676
37.3,20,336.042226
38.5,20,336.07109
38.5,20,336.088316
38.5,20,336.105622
38.1,20,336.122089
38.5,20,336.139869
38.1,20,336.153254
38.5,20,336.169104
38.1,20,336.185261
38.3,20,336.192221
34.1,20,336.21211
37.9,20,336.227414
37.7,20,336.242131
37.9,20,337.042119
37.7,20,337.069506
38.5,20,337.093982
38.5,20,337.1123
34.1,20,337.146525
37.9,20,337.16242
34.5,20,337.18613
38.5,20,337.20207
38.5,20,337.222162
38.5,20,337.239114
37.3,20,337.252383
33.3,20,337.272215
38.5,20,337.287339
38.5,20,337.301972
38.5,20,337.31347
37.3,20,337.337095
37.7,20,337.35211
38.5,20,337.368096
37.3,20,337.384208
37.5,20,337.398303
37.7,20,337.414384
37.5,20,337.42797
37.7,20,337.444434
38.3,20,337.458886
38.5,20,337.472081
38.5,20,337.48767
38.5,20,337.503462
38.5,20,337.522404
38.5,20,337.535333
37.7,20,337.555691
38.3,20,337.577301
38.5,20,337.59802
38.5,20,337.614044
38.5,20,337.632062
38.5,20,337.67234
37.5,20,337.688405
38.5,20,337.707548
37.5,20,337.723582
38.5,20,337.7391
38.5,20,337.754816
37.7,20,337.761983
37.7,20,337.782212
38.5,20,337.797357
38.5,20,337.812093
37.9,20,337.827129
38.5,20,337.842192
38.5,20,337.8574
37.9,20,337.87222
37.5,20,337.884426
37.1,20,337.902175
38.5,20,337.914349
37.3,20,337.930282
38.5,20,338.742393
38.5,20,338.768656
37.7,20,338.786644
38.5,20,338.807037
38.5,20,338.822242
38.5,20,338.834057
38.5,20,338.85636
37.3,20,338.872253
38.5,20,338.893123
38.5,20,338.9061
38.5,20,338.926282
37.7,20,338.945651
38.5,20,338.96197
38.5,20,338.976983
38.5,20,338.994756
38.5,20,339.008156
38.5,20,339.026478
38.1,20,339.042042
38.5,20,339.062379
37.7,20,339.082293
38.1,20,339.10802
38.5,20,339.122319
38.5,20,339.142063
38.5,20,339.167388
37.7,20,339.183186
38.5,20,339.200658
38.5,20,339.214396
38.5,20,339.232176
37.9,20,339.246081
36.9,20,339.261981
37.7,20,339.278101
38.5,20,339.293279
37.5,20,339.325544
37.1,20,339.340858
38.1,20,339.359528
38.1,20,339.376202
38.5,20,339.392414
38.5,20,339.409497
38.5,20,339.427222
37.9,20,339.443361
38.5,20,339.459561
38.5,20,339.475213
38.1,20,339.490708
37.9,20,339.50652
38.3,20,339.522019
38.1,20,339.537956
38.5,20,339.556659
38.5,20,339.572308
38.1,20,339.588095
37.7,20,339.612181
37.7,20,339.625605
38.5,20,340.412317
38.5,20,340.427372
37.7,20,340.441989
38.5,20,340.462923
38.5,20,340.482379
38.3,20,340.500338
38.5,20,340.516032
38.5,20,340.532058
38.5,20,340.552125
38.5,20,340.572288
38.5,20,340.59821
37.3,20,340.612079
38.5,20,340.64238
37.1,20,340.660863
37.3,20,340.674714
37.5,20,340.705118
38.5,20,340.724977
38.5,20,340.746585
38.1,20,340.765402
38.5,20,340.782072
37.5,20,340.79766
38.5,20,340.812233
37.7,20,340.832135
37.7,20,340.848021
37.9,20,340.864182
38.1,20,340.880162
37.7,20,340.8955
38.5,20,340.91231
38.1,20,340.927117
38.3,20,340.942141
38.3,20,340.957437
37.3,20,340.997762
38.5,20,341.014358
37.3,20,341.029031
37.7,20,341.042174
38.5,20,341.052158
37.9,20,341.072133
36.9,20,341.092033
38.5,20,341.102017
36.7,20,341.125695
37.5,20,341.145825
37.3,20,341.161922
38.5,20,341.182306
37.5,20,341.204366
38.1,20,341.222047
38.1,20,341.23634
38.5,20,341.242112
38.5,20,341.262331
36.9,20,341.282115
37.1,20,341.295861
38.5,20,341.312105
38.5,20,342.083979
38.5,20,342.106377
38.3,20,342.132377
37.3,20,342.157242
38.5,20,342.184039
38.5,20,342.205978
37.7,20,342.225071
38.5,20,342.262049
38.5,20,342.311945
36.9,20,342.340267
38.5,20,342.35716
37.3,20,342.377298
37.7,20,342.392109
38.5,20,342.410497
37.7,20,342.426501
38.5,20,342.442032
38.5,20,342.458099
38.5,20,342.473916
38.5,20,342.49002
37.7,20,342.506065
38.5,20,342.522329
38.5,20,342.537053
37.1,20,342.552096
38.5,20,342.567425
38.1,20,342.582126
37.5,20,342.597043
38.1,20,342.612267
37.3,20,342.626985
33.7,20,342.646971
38.5,20,342.665733
37.1,20,342.709344
37.3,20,342.731012
38.1,20,342.75369
38.5,20,342.762376
38.5,20,342.782094
38.5,20,342.801328
37.3,20,342.816408
37.1,20,342.831967
38.1,20,342.848065
36.9,20,342.86218
38.3,20,342.872406
38.5,20,342.89224
38.5,20,342.908007
38.5,20,342.922241
37.3,20,342.93314
38.5,20,342.960866
37.5,20,342.97203
38.1,20,342.987342
38.3,20,343.002262
37.7,20,343.014295
37.3,20,343.037015
37.3,20,343.860784
33.9,20,343.872025
38.5,20,343.892251
38.5,20,343.912116
38.1,20,343.931288
38.3,20,343.94703
37.9,20,343.963092
38.3,20,343.982009
38.5,20,343.998778
36.7,20,344.012944
37.5,20,344.032373
38.5,20,344.061961
37.9,20,344.073786
37.3,20,344.092145
38.5,20,344.105735
37.9,20,344.124286
38.5,20,344.14218
38.5,20,344.158123
37.7,20,344.172154
37.5,20,344.19234
37.9,20,344.20446
38.5,20,344.232395
38.5,20,344.252113
38.1,20,344.272267
37.7,20,344.294806
37.7,20,344.310761
36.7,20,344.326613
38.5,20,344.342058
37.7,20,344.358043
37.7,20,344.392241
38.1,20,344.404805
37.7,20,344.422383
38.5,20,344.440601
33.9,20,344.45725
38.3,20,344.472115
38.3,20,344.487195
38.5,20,344.502292
38.1,20,344.51649
38.5,20,344.532079
38.5,20,344.542307
37.1,20,344.560016
34.1,20,344.572343
37.7,20,344.587388
38.5,20,344.604995
38.5,20,344.617212
38.5,20,344.632076
37.7,20,344.643431
38.5,20,344.662414
38.5,20,344.682162
38.3,20,344.702255
38.1,20,344.720939
37.7,20,345.558389
38.5,20,345.575452
37.3,20,345.594094
38.5,20,345.61139
37.5,20,345.627984
32.9,20,345.644312
38.5,20,345.662369
38.1,20,345.678422
38.5,20,345.706193
37.9,20,345.732365
38.5,20,345.751938
38.1,20,345.779716
38.5,20,345.792379
38.5,20,345.812216
38.5,20,345.836084
37.7,20,345.852087
37.7,20,345.873232
38.5,20,345.886984
38.5,20,345.905709
38.5,20,345.922072
38.5,20,345.933857
38.1,20,345.952114
38.5,20,345.968897
38.5,20,345.984531
38.5,20,345.997644
38.3,20,346.013536
38.5,20,346.032228
36.5,20,346.045776
37.7,20,346.078096
38.5,20,346.093922
38.5,20,346.112427
38.1,20,346.125552
36.9,20,346.142307
36.9,20,346.157037
37.3,20,346.1721
38.5,20,346.182043
38.5,20,346.202363
37.7,20,346.222213
38.3,20,346.236626
38.3,20,346.257236
38.5,20,346.274375
38.5,20,346.292077
33.3,20,346.315557
38.5,20,346.332085
37.9,20,346.346947
38.5,20,346.363177
37.7,20,346.382149
38.3,20,346.396316
37.7,20,346.409984
38.1,20,346.425659
38.5,20,346.441973
38.5,20,346.452085
38.5,20,347.213943
37.7,20,347.232205
38.5,20,347.25211
37.9,20,347.282141
38.5,20,347.30781
37.9,20,347.332184
38.5,20,347.36419
38.5,20,347.396303
37.7,20,347.412084
38.5,20,347.432289
38.5,20,347.452184
38.3,20,347.470532
38.5,20,347.487022
38.5,20,347.504004
38.5,20,347.521245
36.7,20,347.538814
38.1,20,347.55484
38.5,20,347.562365
37.7,20,347.582121
37.7,20,347.601935
38.5,20,347.61237
38.5,20,347.632279
38.5,20,347.642038
38.1,20,347.662675
38.5,20,347.672188
38.5,20,347.691974
38.5,20,347.733374
38.5,20,347.752855
38.5,20,347.772158
38.5,20,347.79195
38.1,20,347.812142
38.5,20,347.832173
37.7,20,347.851134
38.5,20,347.867249
38.5,20,347.88327
38.5,20,347.892332
37.3,20,347.912217
38.5,20,347.922103
38.5,20,347.941956
37.9,20,347.951957
38.5,20,347.972325
38.5,20,347.98825
38.3,20,348.002048
38.1,20,348.01652
38.5,20,348.032375
38.5,20,348.046253
37.1,20,348.061988
38.1,20,348.074093
38.5,20,348.090003
37.9,20,348.105826
37.7,20,348.117321
38.5,20,348.983779
38.1,20,349.012269
38.5,20,349.034044
38.1,20,349.067006
37.5,20,349.092248
37.9,20,349.112066
38.5,20,349.13223
38.5,20,349.152266
38.5,20,349.170105
38.5,20,349.182157
37.1,20,349.20235
38.5,20,349.217377
38.5,20,349.233484
37.9,20,349.253252
38.5,20,349.275293
38.5,20,349.292277
38.5,20,349.352744
37.7,20,349.374307
38.5,20,349.392057
38.5,20,349.412317
38.3,20,349.43222
38.5,20,349.443214
37.7,20,349.464702
38.5,20,349.480615
37.3,20,349.497055
38.5,20,349.522271
37.9,20,349.547029
37.3,20,349.562122
33.9,20,349.585662
38.5,20,349.603207
38.5,20,349.617142
38.5,20,349.632346
38.5,20,349.650254
38.5,20,349.665551
37.7,20,349.682486
38.5,20,349.698772
38.1,20,349.712244
34.3,20,349.732157
37.3,20,349.747251
37.5,20,349.762184
38.5,20,349.782338
38.5,20,349.802031
36.9,20,349.82376
38.5,20,349.8444
37.5,20,349.862314
37.7,20,349.882332
38.5,20,349.90699
37.3,20,349.928369
38.5,20,349.945467
38.1,20,349.96229
38.1,20,349.974063
37.7,20,350.786901
37.1,20,350.812618
38.3,20,350.835283
38.5,20,350.862123
38.5,20,350.884878
38.5,20,350.91263
38.5,20,350.932166
37.5,20,350.95236
37.9,20,350.969253
37.7,20,350.982159
38.5,20,351.002099
37.7,20,351.018733
38.1,20,351.031922
38.5,20,351.052241
38.5,20,351.062082
38.5,20,351.082323
38.5,20,351.102036
38.5,20,351.113098
38.5,20,351.132043
38.1,20,351.147218
38.5,20,351.162201
38.5,20,351.177048
38.5,20,351.192131
38.5,20,351.202203
38.5,20,351.242287
38.5,20,351.254023
38.5,20,351.272368
38.1,20,351.294993
38.5,20,351.315306
38.5,20,351.331964
38.5,20,351.35197
38.5,20,351.373893
38.5,20,351.392711
38.1,20,351.417336
38.1,20,351.432338
38.5,20,351.442115
37.3,20,351.462222
38.5,20,351.474803
38.5,20,351.492302
38.5,20,351.506584
38.5,20,351.522216
38.5,20,351.535496
38.5,20,351.552271
37.7,20,351.566993
38.5,20,351.584101
38.5,20,351.597472
37.9,20,351.612307
38.5,20,351.626974
36.9,20,351.642195
37.3,20,351.652204
38.5,20,351.665037
37.7,20,352.515879
37.7,20,352.533081
38.5,20,352.553256
38.5,20,352.56703
38.1,20,352.587163
36.5,20,352.60235
38.5,20,352.622175
38.5,20,352.633988
36.7,20,352.656185
38.5,20,352.67731
38.5,20,352.696946
38.5,20,352.716282
37.5,20,352.733044
38.5,20,352.75001
37.5,20,352.7621
38.5,20,352.782205
37.7,20,352.797273
36.3,20,352.814204
37.7,20,352.835828
37.7,20,352.852286
37.3,20,352.872251
38.5,20,352.89204
38.5,20,352.915569
37.5,20,352.954142
38.5,20,352.978391
38.5,20,352.994086
38.5,20,353.014984
38.1,20,353.028566
38.5,20,353.042277
37.5,20,353.062141
38.3,20,353.076293
38.5,20,353.092335
38.1,20,353.107131
37.3,20,353.115259
37.7,20,353.132128
37.3,20,353.155674
38.5,20,353.172365
38.5,20,353.192329
38.5,20,353.215189
38.5,20,353.232066
38.5,20,353.252154
37.3,20,353.278372
38.5,20,353.301636
37.3,20,353.320934
37.7,20,353.334473
38.1,20,353.360791
37.3,20,353.382136
38.5,20,353.402282
38.5,20,353.422141
38.3,20,353.441951
38.5,20,353.459054
38.5,20,354.295892
38.5,20,354.312223
38.5,20,354.338125
38.1,20,354.362101
38.3,20,354.382286
38.5,20,354.412477
38.5,20,354.436033
38.5,20,354.46015
38.3,20,354.48401
38.5,20,354.500048
38.3,20,354.51645
37.7,20,354.532003
37.9,20,354.552243
38.5,20,354.564054
38.5,20,354.582287
38.5,20,354.595564
38.5,20,354.612292
38.5,20,354.627058
38.1,20,354.643276
38.5,20,354.662004
37.7,20,354.675084
38.5,20,354.692606
37.5,20,354.733054
38.5,20,354.742087
38.5,20,354.762109
38.5,20,354.782221
37.5,20,354.797022
38.5,20,354.811987
38.3,20,354.828552
38.5,20,354.849061
38.5,20,354.867011
38.5,20,354.890002
38.5,20,354.916957
38.5,20,354.932061
38.5,20,354.955745
38.5,20,354.978351
38.5,20,354.9963
38.5,20,355.012313
38.5,20,355.027498
38.1,20,355.042999
38.5,20,355.059945
38.5,20,355.076902
33.3,20,355.092539
37.7,20,355.112301
38.5,20,355.134287
36.9,20,355.152106
37.7,20,355.172121
38.5,20,355.192169
38.5,20,355.213945
38.5,20,355.232318
38.1,20,355.245532
37.7,20,355.268316
37.7,20,356.174082
38.5,20,356.197799
38.5,20,356.222338
38.5,20,356.245946
38.5,20,356.26318
38.5,20,356.285549
38.5,20,356.302326
37.7,20,356.325484
38.5,20,356.350669
38.5,20,356.364279
38.3,20,356.384095
38.5,20,356.404804
38.5,20,356.424296
38.1,20,356.442215
38.5,20,356.462339
38.5,20,356.487818
38.5,20,356.503733
37.7,20,356.532048
38.5,20,356.544126
38.3,20,356.564353
38.5,20,356.606155
38.5,20,356.621845
38.5,20,356.642003
38.5,20,356.6519
38.5,20,356.672114
38.5,20,356.687135
38.3,20,356.702839
37.7,20,356.720253
38.1,20,356.735923
36.9,20,356.742235
36.9,20,356.762048
38.5,20,356.781913
38.5,20,356.792176
37.7,20,356.812023
38.5,20,356.823905
34.1,20,356.833946
38.1,20,356.852768
38.3,20,356.869682
38.5,20,356.882266
38.5,20,356.897904
36.3,20,356.913819
37.7,20,356.938238
38.5,20,356.960544
37.7,20,356.982043
38.5,20,357.001261
38.5,20,357.018165
38.5,20,357.038223
37.1,20,357.05209
37.9,20,357.061989
38.1,20,357.082063
38.5,20,357.097293
37.3,20,357.857945
38.5,20,357.876042
38.5,20,357.887534
38.5,20,357.906184
38.5,20,357.922319
38.5,20,357.948897
38.5,20,357.96187
38.5,20,357.994066
38.3,20,358.014032
38.5,20,358.037548
37.7,20,358.062192
36.7,20,358.078065
38.5,20,358.092116
37.7,20,358.103168
38.5,20,358.122188
37.9,20,358.139527
38.5,20,358.153738
38.5,20,358.16701
37.7,20,358.182226
38.5,20,358.21473
38.5,20,358.232063
38.5,20,358.245726
38.5,20,358.266445
38.5,20,358.281971
38.5,20,358.293907
34.5,20,358.310438
38.1,20,358.322181
38.1,20,358.337112
38.5,20,358.352051
38.5,20,358.362347
38.5,20,358.386285
38.5,20,358.401861
38.3,20,358.412317
38.1,20,358.432279
37.7,20,358.449992
38.1,20,358.468498
38.5,20,358.486809
38.5,20,358.502014
38.5,20,358.524959
38.5,20,358.551236
38.5,20,358.667039
38.5,20,358.682011
37.3,20,358.691898
38.5,20,358.712605
38.5,20,358.729266
38.5,20,358.743701
37.7,20,358.755629
38.5,20,358.772135
38.5,20,358.78225
37.7,20,358.792305
38.5,20,358.811948
38.5,20,359.662145
34.3,20,359.680032
38.5,20,359.703875
38.5,20,359.723135
38.5,20,359.742112
38.5,20,359.761906
38.1,20,359.781969
34.1,20,359.802142
38.5,20,359.820009
38.5,20,359.837918
38.5,20,359.851862
38.5,20,359.871833
38.5,20,359.886901
38.3,20,359.901974
38.5,20,359.922251
36.9,20,359.93704
37.7,20,359.953295
38.5,20,359.972034
38.1,20,360.009781
34.5,20,360.032045
38.5,20,360.056401
38.5,20,360.071975
38.5,20,360.092108
38.5,20,360.112071
38.5,20,360.12521
38.5,20,360.142215
38.5,20,360.162125
37.3,20,360.176999
37.7,20,360.191887
38.5,20,360.207796
38.5,20,360.222074
37.5,20,360.237324
38.5,20,360.252067
38.5,20,360.267173
38.5,20,360.281959
38.5,20,360.294179
38.5,20,360.310199
38.5,20,360.321921
38.5,20,360.33698
34.5,20,360.353878
38.5,20,360.367048
38.5,20,360.38188
38.5,20,360.392133
38.1,20,360.405097
38.5,20,360.425498
38.5,20,360.437166
38.5,20,360.454999
38.5,20,360.472054
38.5,20,360.484296
37.3,20,360.502067
38.5,20,360.525596
